"label","text"
3,"앙코르를 외치면 다시 무대 위로 올라가십시오"
3,"소이 방 알람 울려"
3,"이메일 본문 십이포인트로 작성해"
3,"화장실 환풍기 좀 꺼줘"
3,"성격도 비슷한데 앞으로 친하게 지내자"
3,"스팸처리된 메일 확인해줘"
3,"메일내용중에 동창회라는 단어가 있는 메일 찾아줄 수 있니"
3,"학교 걱정 마시고 얼른 가보세요"
3,"저작권 메일 확인해"
3,"안 읽은 메일 다 삭제해줘"
3,"사소하지만 중요한 여러분 만의 환경 사랑 실천 방법을 함께 공유해 봅시다"
3,"한 시간 후에 전화해야 한다고 알려줘"
3,"배란다 불을 좀 밝게 켜줘"
3,"뮤지컬 동화 좀 틀어줘"
3,"아침에 동네 한바퀴 돌자"
3,"제일 최근에 온 메일 회사로 전달해줄 수 있겠니"
3,"냉동실 온도는 영하 이도로 낮춰줘"
3,"만날 장소는 롯데백화점으로 입력헤줘"
3,"널 음향 설정을 영화로 변경해줄래"
3,"스탠드 밝기 좀 높여줘"
3,"이번주 금요일 오후 여덟시에 저녁약속 추가해줘"
3,"임시 보관 메일을 내일 오전 열시에 발송 가능해"
3,"탄천 타라서 자전거 타고 가면 더 빨리 갈 수 있어"
3,"화장실에 환풍기 좀 꺼줘"
3,"복합식 가습기의 전원을 가동시켜서 적정실내습도를 만들어줄래"
3,"이천십팔년 구월 삼일에 이학기 개강 일정 추가해줘"
3,"삼 주 동안 시험이 없어서 주말엔 좀 놀까 하고 있어 연락 줘"
3,"지난 일주일동안 온 메일의 성향 분석해줘"
3,"빨리 와야돼"
3,"식기건조기 자외선 살균 시작"
3,"아이보 현관으로 이동해"
3,"인터폰을 경비실로 연결해줘"
3,"지금 읽은 이메일을 김선희에게 보내줘"
3,"벼락치기 하지 말고 평소에 공부 좀 해둬"
3,"부엌 환풍기를 켜라"
3,"음성메시지 읽어줘"
3,"과제 제출 시간은 오후 다섯시로 해줘"
3,"현관등 조명 꺼줘"
3,"우리 답 맞춰보기로 하자"
3,"어제 임시저장한 메일 지금 보내줘"
3,"학교에 짐 정리 하러 가자"
3,"조립은 앞쪽에 있는 사진을 보고 하시면 됩니다"
3,"삶은 달걀 싸서 기차 소풍 가자"
3,"오늘 시간별 날씨 예보를 해줘"
3,"창문 열어주세요"
3,"베란다 불이 안 꺼져있으면 꺼줘"
3,"길동이 데리고 와"
3,"조명 좀 어둡게 해줘"
3,"베란다 불 켜줘"
3,"쿠챈으로 현미밥 취사해줘"
3,"성사가 되면 한턱 쏴"
3,"좌석을 예약하고 싶어요"
3,"지난 학기에 봤던 책 빌려 줄 수 있어 "
3,"다음 달에 있는 일정 전체 읽어줘"
3,"테이블에서 계산하세요"
3,"그냥 쓰고 돈 생기면 그때 해"
3,"이번 주 금요일 여섯 시에 소개팅 일정 추가해줘"
3,"너 내 눈앞에 한번만 더 띄게 하면 내 작품에 들어온 레드 앤 블루 애들 싹 다 뺀다고"
3,"내일 첫출근 일정 추가해줘"
3,"도서관가기 일정을 내일로 잡아줄래"
3,"소프트웨어 개발에 차질이 생겨서 급히 연락 바랍니다"
3,"회사에서 온 메일 다 중요 표시 해"
3,"캐나다정부에서 온 이메일을 모두 중요편지함으로 옮겨봐"
3,"내일 저녁에 있는 수업 휴강으로 바꿔줘"
3,"우리 여행 계 만들어 돈 모아서 해외여행 가자"
3,"티비 열시에 드라마 예약해줘"
3,"연휴 기간 조심해서 운전해"
3,"무한도전 레전드 틀어줘"
3,"스팸 메일함 비워줘"
3,"먹고 싶으면 연락해 사줄께"
3,"내 주소록에서 그룹 설정으로 가줘"
3,"회비는 선배는 무조건 배추 잎이에요"
3,"오늘 점심 약속을 취소해줘"
3,"운전자들은 정지선을 무시하시면 안돼요"
3,"오늘 온 메일 차단해줘"
3,"화장실 비데 켜 놔주겠니"
3,"지금 나 체육관에 가는 길인데 같이 가지 않을래"
3,"스탠드 좀 꺼줘"
3,"스팸 이메일함을 모두 비워줄래"
3,"가장 최근 순서대로 이메일 보여라"
3,"거기 애들 좀 더 깔아봐요 넘 적다"
3,"웰빙에 맞춰서 아침에 간단한 야채쥬스를 마셔보렴 "
3,"십일월 구일 다섯시까지 동대문 운동장에서 만나"
3,"토요일 아침에 병원 예약 메모해줘"
3,"티비 음소거 시켜줄래"
3,"티비 내일 아침 일곱시에 알람 설정해줄래"
3,"오늘 약속 다 취소해줘"
3,"모르는 발신인 스팸처리해 줄 수 있니 "
3,"조만간 또 연락하자"
3,"안방 불 좀 켜줘"
3,"성사가 되면 한턱 쏴"
3,"형 아님 엄마한테 전화해야 되는데 엄마 불쌍하잖아 그러니까 형이"
3,"날이 이렇게 좋은데 주말에 야외 나가요"
3,"삭제한 메일 복구해"
3,"어제 저녁 일곱시 이후에 온 메일 좀 확인해줘"
3,"그 쇼핑몰 업데이트 됐어 들어가서 봐"
3,"이메일 연락처 모두 삭제해줘"
3,"기대수익률과 요구수익률이 높은지 잘 따져봐"
3,"자동차 견적서 열어줘"
3,"메일을 전체 확인 으로 바꿔줄 수 있니"
3,"여기 난리 났어 연예인 왔거든 너도 보고 싶으면 빨리 와"
3,"거실에 있는 씨씨티비를 켜줘"
3,"옷방 콘센트 전원을 모두 꺼줘"
3,"지금 보낸 메일을 전송 취소해줘"
3,"스탠드 좀 꺼줘"
3,"작은 방에 창문 좀 잠궈줘"
3,"이번주 주말 일정 다 삭제해"
3,"흡연은 야외 광장을 이용하여 주시기 바랍니다"
3,"내일 저녁 모임 장소를 삭제해줄 수 있니"
3,"방금 전 채널로 바꿔라"
3,"빔프로젝터 좀 켜줘"
3,"내일 춥데 옷 많이 껴입고 나가"
3,"에스피에스 고교동창 골프대회 다음주부터 꼭봐"
3,"너 왜 나한테 미안하다고 안그래"
3,"출입고계획서를 제출하여 주시기 바랍니다"
3,"오늘 보낸 메일을 모두 발송취소 해줘"
3,"개기겠다 너 오늘부터 내 차 운전해"
3,"에어컨 바람 더 세게 해줘"
3,"읽지 않은 메일을 모두 읽음으로 변경 가능할까"
3,"부엌에 환풍기 좀 틀어주겠니"
3,"한명도 빠짐없이 수업에 참여 하라셔"
3,"내일 치킨 먹으니깐 내일 노랑통닭에서 치킨먹기 일정 추가해줘"
3,"자료 준비가 철저하게 이뤄져야지"
3,"별의 별 게 다 아으 니가 마무리 져 "
3,"서양미술의 이해 청강 같이 할래"
3,"너는 정보력이 없고 유행을 모르기 때문에 절대 사업을 해서는 안돼"
3,"내일 미팅 관련한 메일 검색해줘"
3,"야전 침대 부탁해"
3,"보낸 메일함 열어줘"
3,"내일 정말 춥대 목도리 매고 가"
3,"삼일 전에 온 메일 좀 검색해"
3,"퍼가실 때 댓글 남겨 주시고 출저 밝히세요"
3,"내일 모래 장보기 일정 추가해줘"
3,"짐이 많으니까 그 앞에 나와있어"
3,"다음주 화요일에 이 메일 삭제 해줄 수 있니"
3,"주소록 비워줘"
3,"자가진단 실시해"
3,"목요일 반지 찾으러 가는 일정 추가해"
3,"게임하게 컴퓨터 전원좀 켜줘"
3,"지난 일정 전부 지워줄래 "
3,"이메일 계정 관리로 가줘"
3,"베란다 조명 어둡게 해줘"
3,"켜져 있는곳 있으면 꺼줘"
3,"건너방 불 꺼줘"
3,"중요한 메일 빼고 전부 지워줘"
3,"교수 평가 메일을 확인해줄 수 있니"
3,"아이로비야 안방에서 나와라"
3,"오늘 저녁에 있던 친구 약속 지워줘"
3,"오늘 롯데 팀 전적과 관련된 소식 보자"
3,"최근 보낸 메일 백개 말고 다 지워줘"
3,"전기 스토브 꺼줄수 있니"
3,"내일 아침에 있는 수업 두시간 미뤄줘"
3,"세계의 움직임 한국의 정서를 파악해야 돼"
3,"두시에 교수님에게 다시 보내겠습니다라고 메일 보내줘"
3,"광고 메일 빼고 모두 삭제 해줘"
3,"이메일 아이피주소중 일사이로 시작하는거 있으면 삭제해줘"
3,"지난 주 스팸함을 확인해줘"
3,"에어컨 온도 이십오도로 맞춰줘"
3,"좌회전하고 다시 우회전"
3,"덥다 싶으면 가을을 위해 미리 장만하는것도 좋으실듯 합니다"
3,"마음에 드는 새로운 핸드폰으로 갈아타자구요"
3,"이메일이 도착하면 알려줄래"
3,"그럼 사귀어"
3,"매일 낮 열두 시에 강아지 밥 좀 채워 줘"
3,"모든 모니터를 보여라"
3,"겨울이니까 춥다고 집에만 있지 마라"
3,"그리고 톱니바퀴 모양의 설정버튼을 클릭해줘"
3,"주식투자에서 욕심을 부리지 마라"
3,"티비 에스비에스로 바꿔다오"
3,"차트 모양에 너무 신경 쓰지 마 너 그러다가 병 걸리겠어"
3,"조금만 기다려라"
3,"스팸 편지함에 있는 메일을 받은 편지함으로 옮겨줄래"
3,"조심해서 운전해야 해"
3,"오늘 저녁 사우나 일정 추가해"
3,"이번주 금요일에 놀이공원일정 추가해"
3,"내일 정오에 교수님이랑 점심약속 추가해"
3,"아침 저녁으로 꼭 약 먹어"
3,"이번주 토요일 열한시시에 미술레슨 가기 일정 추가해"
3,"안방 불좀 켜줘"
3,"내 동료들에게 다 메일 보내줘"
3,"커튼 좀 쳐줄수 있니"
3,"새로운 뉴에이지곡 찾아줘"
3,"아기 방에 창문 열어줘 "
3,"에어컨 희망온도 이십삼도로 해주겠니"
3,"어제 오전에 온 메일좀 검색해"
3,"매주 목요일 학생회 회의 추가해줘"
3,"턴테이블 정지해주련"
3,"과일 섭취를 많이 하세요"
3,"회사에서 메일을 보냈어 한번 확인해봐"
3,"그러니까 잡아야지 "
3,"안마기 강도 높여줘"
3,"작업실 열쇠 갖고 간사람 연락 부탁드립니다"
3,"아무런 부담 없이 하루에 한 통씩 메일 보내라고 하셨어요"
3,"철도청 홈페이지로 가서 예약하면 돼"
3,"김치가 최고로 잘 익으면 알려줘"
3,"요즘 임용 준비로 많이 바쁘다면서 가끔은 쉬어가면서 해"
3,"담요 내놓으라고"
3,"이천십오년 이전까지 온 메일 다 지워줘"
3,"부담 갖지 마시고 한번 구경 와"
3,"찬 바람 분다고 너무 외로워하지 말고 우리 꿋꿋하게 살자 "
3,"성경과 숲을 큐티하는 시간 참석 바랍니다"
3,"네가 먼저 가서 영화 예매해놔"
3,"컴퓨터 스피커 소리 높혀줘"
3,"내일 오전에 회의 추가해줄 수 있니"
3,"내가 지금까지 정리해 놓은 쇼핑 일정을 모두 삭제해줘"
3,"월드컵 방송하는 채널로 돌려줘"
3,"다음주 화요일 수학여행이라고 저장해줘"
3,"교수님한테 온 메일 모두 지워줄 수 있니"
3,"이곳에서는 사진 촬영을 금합니다"
3,"나중에 전화 줘 정말 바뻐"
3,"화장실 팬 켜줘"
3,"해외 진출을 위한 아이디어를 내 주십시오"
3,"집안 온도 기능을 자동으로 해줘"
3,"한시간 후에 보일러 꺼줄 수 있니"
3,"메일 계정 다른걸로 바꿔줘"
3,"이 메일 계정을 확인해줘"
3,"삼주 후에 일주일 날씨 체크해 줄 수 있니"
3,"그룹과제는 제출기한에 맞추어 제출해"
3,"텔레비전 밝기 내려 줄수 있니"
3,"거실에 불 좀 꺼줘"
3,"부담 갖지 마시고 한번 구경 와"
3,"주문하세요"
3,"휴가 중 자동답장 기능 켜줄래"
3,"매일메일 거래등급 종목들을 관심종목에 넣어둬"
3,"차례차례 입장하여 주시길 바랍니다"
3,"회사 메일로 회신할수 있니"
3,"김치 냉장고를 숙성으로 해다오"
3,"다음주 월요일에 이마트 가기 일정 추가해줘"
3,"안읽음에 있는 모든 편지들을 완전 삭제 시켜줄 수 있니"
3,"저번주 일정을 이번주로 옮겨와줘"
3,"휴지통에 교수님 이메일 있으면 다 복구해줘"
3,"내일 미팅 그 다음날로 옮겨줘"
3,"토스트의 빵을 꺼내줘"
3,"커텐을 쳐줄 수 있니"
3,"현관 불 켜줘"
3,"카드사에서 받은 메일들 삭제해줘"
3,"건드리지마"
3,"단풍놀이 길에는 날씨정보를 꼭 확인해 보는 게 좋을 것 같아"
3,"조조 보지 말고 그냥 오후에 영화 보자"
3,"화장실 환풍기 십 분 후에 꺼줄 수 있니"
3,"현관 문 완전 잠금 설정해주겠니"
3,"다음달 한달간 저녁 일곱시 운동 일정 추가해"
3,"지금까지 온 이메일 중 아이허브에서 온 것을 따로 분류할 수 있니"
3,"따블 줘도 안가요 이 밤엔 내려요"
3,"실내온도를 육도로 유지시켜줘"
3,"스피커 중저음 강화해"
3,"그래 혼자 다녀올테니 넌 쉬고 있어라"
3,"에어컨 제습모드로 삼십분만 틀어줄래"
3,"오후 여섯시가 지나면 거실에 불 켜줘"
3,"랩 미팅 몇 시부터인지 찾아"
3,"난희가 오늘 귀국했다니 다 같이 모이자"
3,"히터 온도 삼십도로 맞춰주겠니"
3,"보일러 온도를 높일수 있니"
3,"토요일 학교 정문으로 모이세요"
3,"음악소리좀 크게해줘"
3,"다음 달 중순 십오일에 친구 결혼식 일정을 추가해줘"
3,"온수 틀어줘"
3,"너 지금 빨리 뉴스 틀어 봐 장세 분위기 장난 아니야"
3,"방금 보낸 메일 다시 보내줘"
3,"부엌 환기 시켜줘 "
3,"그러니까 너도 적당히 해"
3,"내일 아침 아홉시에 교수님 면담 추가해줄래"
3,"스팸 메일 차단해"
3,"그 컴퓨터 프로그램 가지고 지금 앞으로 나와"
3,"오늘 인터파크에서 온 메일을 삭제해줘"
3,"인사부터 먼저 건넨 뒤에 식사를 하도록 하지"
3,"일요일 오후 한시반 백화점가기 일정 추가해"
3,"에어컨 삼십 분 뒤에 꺼줄래"
3,"오전 여섯시에 안방 불 켜줄수있니"
3,"컴퓨터 본체 전원을 켜줄 수 있니"
3,"어머니 방 화면좀 띄워줘"
3,"내일 워크샵 회비 준비 해 주세요"
3,"사무실로 전화주시기 바랍니다"
3,"베란다 불 켜줘"
3,"영화표가 당첨되었는데 같이 보러 갈 수 있어 "
3,"어제 회사에서 온 메일 읽음처리 해주겠니"
3,"이번주 토요일은 쉬게 일정표에 있는 일정 모두 지워줘"
3,"만날 장소는 투썸플레이스로 입력해줘"
3,"공부 하러 가자"
3,"회사에서 온 메일을 제외하고 모두 삭제해 줄 수 있니"
3,"우리나라의 예술적 가치와 우수성을 세계에 널리 알립시다"
3,"내일 저녁 일정을 취소해줘"
3,"베란다 불 꺼줄수있니"
3,"무더위가 기승을 부릴 때는 되도록 외출을 삼가해"
3,"빠지지마"
3,"유아나 소아의 손이 닿지 않는 곳에 보관하십시오"
3,"티비 켜서 뉴스 틀어줘"
3,"시월에 온 메일 보관함에 넣어줘"
3,"지금 온 메일 삭제해줘"
3,"오후 네시에 로봇청소기 작동시켜줄수있니"
3,"받은편지함에서 갭에서 온 이메일을 스펨메일로 보내줘"
3,"외부 음식물 반입은 금지입니다"
3,"항상 그렇게 연락도 없는데 누가 네 안부를 묻겠니 "
3,"부장님께 메일 발송해줘"
3,"절대로 포기하면 안돼 파이팅"
3,"노란 등을 켜줘"
3,"철수가 보낸 메일 다 읽음으로 해줄 수 있니"
3,"냉장고 전원 꺼줘"
3,"할아버지 돌아가셨으니 빨리 조퇴하고 와라"
3,"언니 그럼 삼십 분 이따 봐요"
3,"메일함에 거래처 그룹을 추가해"
3,"내일 오후 다섯시에 헬스장가기 추가해"
3,"거실에 에어컨 꺼줄수있니"
3,"지금 현관 조명만 켜줄 수 있니"
3,"우리 만나서 같이 쇼핑하러 갈까"
3,"보일려 켜줄 수 있니"
3,"주소록 등록해줘"
3,"이번달 중순 지나야 한가해질 것 같아 그 때 보자"
3,"내일 야간근무 일정 추가해줘"
3,"저녁 같이 합시다"
3,"이 주소 스팸 메일로 설정해줄 수 있니"
3,"매달 말일은 휴대폰 요금내기 일정 추가해줘"
3,"꼭 연락처 받아둬"
3,"거실 시원하게 해줘"
3,"문 좀 열어줘"
3,"돌아오는 주말까지 모두 완료하여 보내주시기 바랍니다"
3,"아홉시로 꺼짐 예약을 해"
3,"일요일 오전 열시에 조카 돌잔치 입력해줘"
3,"우리 잘 하자"
3,"거실 블라인드 쳐줘"
3,"자 칼집을다 냈으면 쭉 쭉 당겨 주세요"
3,"시험공부도 좋지만 몸 생각해서 일찍 자둬"
3,"내가 참조로 들어간 메일 모두 찾아줘"
3,"받은 편지함에서 학술 키워드로 검색해 줘"
3,"최신곡 노래 틀어줘"
3,"오늘 여섯시 친구랑 식사일정 추가해줘"
3,"큰 용량의 메일 모두 찾아주겠니"
3,"공식만 외워도 반이야 외워외워"
3,"거실 불 가장 환하게 하고 신나는 노래 틀어줄 수 있니"
3,"다다음주 수요일 여자친구 생일이라고 적어줘"
3,"조명 조금 어둡게 해주라"
3,"에어컨 한시간으로 예약 걸어줘"
3,"아침 여덟시에 티비 켜줘"
3,"다음주 수요일에 애버랜드 가기 일정 추가해줘"
3,"내가 보낸 메일 모두 읽음처리 해줘"
3,"수신함에 세금 제목으로 온 이메일을 삭제해 주겠니"
3,"다음주 금요일 오전 열한시에 회의 일정 추가해"
3,"내일 오전에 있는 모든 일정을 취소해줘"
3,"그때 갔던 역삼동에 놀부부대찌게 왠지 다시가고싶지 않니"
3,"방 어지럽히지 마"
3,"티비 음소거 시켜라"
3,"에어컨 이십도로 틀어줘 "
3,"난방 좀 꺼주겠니"
3,"노래하다 하품하다 헌팅 갔다 밤 늦게 왔다며 잠이나 더 자지 "
3,"햇빛이 강하니까 쉬면서해"
3,"임시 보관함에 있는 메일 다 보여줘"
3,"현관불 마지막으로 주영이 들어오면 꺼줘"
3,"눈 치우러 오실 분은 빨리 오세요"
3,"다다음주 영화 약속 씨지브이에서 롯데시네마로 바꿔줘"
3,"호텔예약 메일 확인해"
3,"다음달 출장 일정 취소해줄래"
3,"거실 조명을 완전히 밝게 해 줘"
3,"삭제된 일정을 검색해"
3,"보일러 좀 켜줄래"
3,"회사에서 온 지운 메일 복구 해 줄 수 있니"
3,"컴퓨터 전원 꺼줄 수 있니"
3,"화장실 불 꺼줘"
3,"여행사에 내 사진 보내"
3,"선풍기 한시간 예약설정 해줘"
3,"가장 최근에 온 포워드된 메일 읽어줘"
3,"거실 중앙 조명 이단계로 바꿔줘"
3,"가스레인지 벨브를 잠궈줘"
3,"내일 내차 쉬는 날이거든 그러니 카풀 좀 부탁하자"
3,"거실 보일러만 이십육도로 맞춰줘"
3,"일정에 오후 세시에 약 먹기 추가해줄래"
3,"학교 관련 메일 찾을 수 있니"
3,"오늘 오후에 올라가는 기차 취소해"
3,"전염병을 조기 발견 치료하여 시민건강 증진을 도모합시다"
3,"냉장고 온도 일도 올려줄래"
3,"거기서 춘천 방면으로 빠져야 돼요"
3,"새로운 기기에서 로그인 되었습니다 라는 문장이 있는 메일 삭제해"
3,"부엌에 전기를 차단시켜줘"
3,"보일러 세시간 후에 꺼줘"
3,"오늘 완료한 일정 내용에 오늘 찍은 사진들 추가 좀 해주겠니"
3,"아이방에 불 꺼 줄래"
3,"지운 편지함을 모두 확인해줘"
3,"내일 오후 네시에 친구와 연극 보기 일정 추가해"
3,"목요일에 친구 생일로 입력해줘"
3,"단기 과열만 보고 투자하지 마 묻지 마 투자는 금물이야"
3,"세 사람 북킹해"
3,"옷 사줄꺼지"
3,"난방 꺼줘"
3,"오늘 회의 삼십 분 전에 알람 울리게 해 줘"
3,"어제 보냈던 메일 오늘 오후 다섯시에 예약 메일 설정해줄 수 있니"
3,"행사 끝나고 뒤풀이 있는 거 아시죠 회비 없으니까 꼭 오세요"
3,"세 시간 뒤에 거실에 스피커 꺼줘"
3,"아빠한테 답장"
3,"우리 동네에 스쿼시장이 새로 생겼어 언제 한번 같이 가자"
3,"전자레인지 삼분 삼십초 돌려줘"
3,"할머님이 위독하시다 빨리 와"
3,"이번 달 월세와 공과금을 계산해서 알려줘"
3,"페이스북에서 온 메일들 중에 보통 알림메일은 스팸으로 설정해줘"
3,"팔일에 있는 일정 전부 삭제해주겠니"
3,"이번주 금요일 거래처 방문을 취소해줄 수 있니"
3,"세탁기 끝나면 티브이 틀어줘"
3,"보낸메일함 전부 비워줘"
3,"환상의 섬 외도로 떠나자고"
3,"독서도 좋지만 건강을 위해서 스포츠를 즐겨보자고 "
3,"쓸데없는 공식을 외우지 마라"
3,"빨래 건조 좀 해줄래"
3,"메일 보낼 때 서명 추가해 줘 "
3,"현관에 감시 카메라 작동시켜라"
3,"다음주 월요일 언니 연주회 일정 추가해줘"
3,"조명을 어둡게"
3,"자기개발에 충실한 사원이 됩시다"
3,"내일 오후 여섯시 소개팅 취소해"
3,"월요일 저녁 여섯시에 서류 마감 입력해줘"
3,"비가 많이 와서 신발 관리에 유의하세요"
3,"먹을 때 튀지 않게 조심히 먹어"
3,"이번주 수요일 통신사 가는 일정 추가해"
3,"이번 주 아침 알람 전부 꺼줘 "
3,"총무과에 묻지 말고 관리과에 물어보세요"
3,"안 읽은 메일 모두 휴지통으로 보내줘"
3,"전등 다 꺼줄래"
3,"추우니까 난방 켜줘"
3,"매주 월요일 다섯시부터 일곱시까지 생물 실험 일졍 추가해줘"
3,"받은 편지함으로 이동해줘"
3,"어제 도착한 메일은 모두 지워주라"
3,"한국사 시험 장소는 역삼중학교로 입력해 줄 수 있니"
3,"에약 전송 메일 체크해줘"
3,"다음주 금요일 식사 일정 장소는 빕스로 입력해줘"
3,"지난 해에 온 메일 모두 지워줄 수 있니"
3,"쭉 오다가 성산대교에서 진입하면 돼"
3,"내일 오후 두시에 회의참석 일정에 추가해줘"
3,"오늘 먼지 주의경보가 있어서 밖에 나가는 거 삼가 하세요"
3,"여윳돈이 생겼다면 장기적으로 보고 조금씩 투자해봐"
3,"먹고 싶으면 연락해 사줄께"
3,"카드 만기 날짜 십이월 이십일에 메모해줄래"
3,"기름이 부족하네 주유소 좀 들리자"
3,"집에 가있어"
3,"보일러 십분뒤에 꺼줄수 있니"
3,"안방문을 열어라"
3,"미술관에서는 사진 촬영을 금합니다"
3,"안방에 불좀 꺼줄수 있니"
3,"단체메일 내용 좀 보내줄래"
3,"통계자료에 따라 계획하라고"
3,"어제 회사에서 온 메일 확인해라"
3,"방금 온 메일 확인해줄래"
3,"방금 온 메일 읽어줄 수 있니"
3,"부엌 뒤 베란다 셔터 내려라"
3,"전기그릴팬의 전원을 켜서 소세지를 구워줘"
3,"오늘 일정에 은행가기 추가해줄래"
3,"스팸메일함 비워줘"
3,"보낸 편지함에 메일을 전부 삭제해줘"
3,"안 읽은 메일들 모두 휴지통으로 보내 주겠니"
3,"받은편지함에 있는 모든 메일을 읽음으로 표시해"
3,"스피커 볼륨 오로 낮춰줘"
3,"다음 달 두번째 목요일 일정 다 취소해줄 수 있니"
3,"스피커 잠깐만 꺼줄래"
3,"세탁 다 되면 알림해줘"
3,"사업터전 뿌리 내리십시오"
3,"에어컨 바람세기좀 약하게 해줄 수 있니"
3,"보낸 메일함에 어제 사장님한테 보낸 메일 삭제해줄래"
3,"궉채이 관련 기사 모아주렴"
3,"휴일에 온 메일 모두 보여줘"
3,"도움되셨다면 손가락 누르고 상단의 키친 업 꾸욱 눌러 주세요"
3,"휴면기의 주식은 손대지 마라"
3,"관절이 안 좋으면 정형외과를 가야지"
3,"안방 보여라"
3,"콜벤 한 대 불러서 이사하는게 더 편하고 싸"
3,"현관 조명을 어둡게 해줘"
3,"임시 보관함 비워줘"
3,"이제 그만 헤어져"
3,"스피커 볼륨 낮쳐줘"
3,"이메일 제목 빨간색으로 변경해서 답장해줘"
3,"아까 보낸 메일 수신 확인 좀 해줄 수 있어"
3,"흥분하지 마세요 혈압 올라가면 위험해요"
3,"어젯밤에 회사로부터 수신한 메일 첩부파일 다시 저장해줘"
3,"다음 주까지 오십 퍼센트 완료합시다"
3,"내일 일정 삭제해줄 수 있니"
3,"넥슨 회사에서 온 메일 중요 메일함에 넣어줘"
3,"오후 열한시 도면 집 안의 모든 불 꺼줘"
3,"거실 오디오 재생해줘"
3,"침입자가 있으면 경보음 울려줄 수 있니"
3,"자동답장 기능 꺼줘"
3,"거실 조명 밝기 낮게 해"
3,"한시에 있는 약속 지워줄 수 있니"
3,"보일러 외출모드로 해줘"
3,"거실에 에어컨 좀 껴줘"
3,"그래도 유명한 교수님이니깐 수업 열심히 들어"
3,"베란다에 불 좀 켜줄래"
3,"활짝 웃으면 기분 좋은 하루가 될 거예요"
3,"안방에 티비켜줘"
3,"거실에 불 좀 꺼줘"
3,"미리미리 시험공부를 해둬야지"
3,"내일 오전 여덟시 학교폭력 캠페인 일정 추가해"
3,"죄송하지만 같은 방향이면 같이 가지요"
3,"알림을 시간 맞춰 확인해 주시기 바랍니다"
3,"살이 너무 많이 쪄서 운동 좀 해야 할 것"
3,"스피커 볼륨 좀 높여 줄 수 있니"
3,"읽은메일 좀 지워줘"
3,"너 꼭 밥 챙겨 먹고 다녀"
3,"찜질방에서 너무 땀 빼지 마세요"
3,"다음주 월요일에 친구 만남 일정 추가해"
3,"홍보팀으로부터 온 메일 별표해줘"
3,"강아지 밥 좀 줄래"
3,"학교면 나랑 같이 공부할래"
3,"횟집은 너무 비싸다 그냥 삼겹살이나 먹자"
3,"우리 일광욕 하러 나가자"
3,"에어컨 취침 모드로 켜줘"
3,"에어컨 켜줘"
3,"유월 명세표 관련 메일을 개인 편지함으로 옮겨줘"
3,"별표편지함 열어서 옥션에서 보낸 메일 검색해줘"
3,"씨씨티비 녹화 시작해줄래"
3,"칼슘 좀 챙겨 먹으라구"
3,"학교에서 오늘 온 메일 열어줘"
3,"지금 에어컨 꺼줄수 있니"
3,"화요일 일정을 일부 변경"
3,"텔레비전 소리를 낮춰줘"
3,"분기별 주가 등락률을 합산해"
3,"내일 과외 일정을 삭제해줄래"
3,"지금 갤럭시 넥서스 보고는 있는데 혹시 다른 추천 있으심 부탁 드림다"
3,"집이 축축하다 재습기 틀어줘"
3,"스피커의 소리가 티비 양 옆으로만 나게 해줘"
3,"내일 저녁 약속 취소해줘"
3,"다음주 목요일 두시에 피부과 일정추가해"
3,"언어순화 운동에 동참해 주세요 메일 보내드리겠습니다"
3,"있으면 말하고"
3,"어제 쓴 메일 학교로 보내줘"
3,"안방에 텔레비전 음량좀 줄여줘"
3,"다이어트 일정을 오늘부터 한달후까지 잡아줄래"
3,"마지막 오른손 박자에서 자신의 이름을 말한다"
3,"홍일점이니까 너가 먹고 싶은걸로 골라"
3,"차는 건강음료야 많이 마셔"
3,"에어컨 꺼줘"
3,"믿어 줘 정말이야"
3,"방금 읽은 메일 김 부장께 전달하고 김 대리 참조로 보내줘"
3,"미니커피자판기의 세척기능을 작동시켜줄래"
3,"만날장소는 나뚜루팝으로 입력해줘"
3,"어제 온 메일을 보관 처리해 줄 수 있니"
3,"시월 둘째주부터 셋째주까지 시험기간 설정해줘"
3,"컴퓨터 좀 켜줘"
3,"네이비 컬러와 블랙 컬러 구분 잘해 주시구요"
3,"보관함에 있는 이메일 제목 중 케이티가 포함된 이메일을 삭제 해줄래"
3,"하지 말어"
3,"그러지마"
3,"교수님께 내일 미팅일정이 취소되었다고 메일을 보낼수 있을까"
3,"이 메일 별표해줘"
3,"작은 방에 발라드 틀어"
3,"외환예금통장을 하나 만들어야 해"
3,"날이 너무 더우니까 창문 열고 바람 좀 쐬자"
3,"고객 들어간 메일 차단해 "
3,"철수야 교수님께서 부르신다"
3,"모노레일 타고 시내 한바퀴 돌자"
3,"조명 조금만 밝게 해줄 수 있니"
3,"오늘 동영상파일 있는 메일 확인해주고 있으면 삭제해줘"
3,"현금을 전부 수표로 바꿔 둬"
3,"영화표가 생겼는데 같이 보러갈래"
3,"우리 동네 주유소는 다른 곳보다 싸니까 거길 이용해"
3,"에어컨 바람세기 좀 높여줄수 있니"
3,"조회 안 하세요"
3,"우리 돈 모으자 곧 여름휴가잖아"
3,"냉기가 뼈 속까지 스며드는 추위야 몸 관리 잘해"
3,"매일 일주일 뒤에 올거 다 지워줄 수 있니"
3,"지금 십 일번 채널 봐봐 아까 촬영한 거 나온다"
